,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
32007,40,42,0,0,0,0,Pennsylvania
32008,50,42,1,0,0,0,Adams County
32009,50,42,3,0,0,0,Allegheny County
32010,50,42,5,0,0,0,Armstrong County
32011,50,42,7,0,0,0,Beaver County
32012,50,42,9,0,0,0,Bedford County
32013,50,42,11,0,0,0,Berks County
32014,50,42,13,0,0,0,Blair County
32015,50,42,15,0,0,0,Bradford County
32016,50,42,17,0,0,0,Bucks County
32017,50,42,19,0,0,0,Butler County
32018,50,42,21,0,0,0,Cambria County
32019,50,42,23,0,0,0,Cameron County
32020,50,42,25,0,0,0,Carbon County
32021,50,42,27,0,0,0,Centre County
32022,50,42,29,0,0,0,Chester County
32023,50,42,31,0,0,0,Clarion County
32024,50,42,33,0,0,0,Clearfield County
32025,50,42,35,0,0,0,Clinton County
32026,50,42,37,0,0,0,Columbia County
32027,50,42,39,0,0,0,Crawford County
32028,50,42,41,0,0,0,Cumberland County
32029,50,42,43,0,0,0,Dauphin County
32030,50,42,45,0,0,0,Delaware County
32031,50,42,47,0,0,0,Elk County
32032,50,42,49,0,0,0,Erie County
32033,50,42,51,0,0,0,Fayette County
32034,50,42,53,0,0,0,Forest County
32035,50,42,55,0,0,0,Franklin County
32036,50,42,57,0,0,0,Fulton County
32037,50,42,59,0,0,0,Greene County
32038,50,42,61,0,0,0,Huntingdon County
32039,50,42,63,0,0,0,Indiana County
32040,50,42,65,0,0,0,Jefferson County
32041,50,42,67,0,0,0,Juniata County
32042,50,42,69,0,0,0,Lackawanna County
32043,50,42,71,0,0,0,Lancaster County
32044,50,42,73,0,0,0,Lawrence County
32045,50,42,75,0,0,0,Lebanon County
32046,50,42,77,0,0,0,Lehigh County
32047,50,42,79,0,0,0,Luzerne County
32048,50,42,81,0,0,0,Lycoming County
32049,50,42,83,0,0,0,McKean County
32050,50,42,85,0,0,0,Mercer County
32051,50,42,87,0,0,0,Mifflin County
32052,50,42,89,0,0,0,Monroe County
32053,50,42,91,0,0,0,Montgomery County
32054,50,42,93,0,0,0,Montour County
32055,50,42,95,0,0,0,Northampton County
32056,50,42,97,0,0,0,Northumberland County
32057,50,42,99,0,0,0,Perry County
32058,50,42,101,0,0,0,Philadelphia County
32059,50,42,103,0,0,0,Pike County
32060,50,42,105,0,0,0,Potter County
32061,50,42,107,0,0,0,Schuylkill County
32062,50,42,109,0,0,0,Snyder County
32063,50,42,111,0,0,0,Somerset County
32064,50,42,113,0,0,0,Sullivan County
32065,50,42,115,0,0,0,Susquehanna County
32066,50,42,117,0,0,0,Tioga County
32067,50,42,119,0,0,0,Union County
32068,50,42,121,0,0,0,Venango County
32069,50,42,123,0,0,0,Warren County
32070,50,42,125,0,0,0,Washington County
32071,50,42,127,0,0,0,Wayne County
32072,50,42,129,0,0,0,Westmoreland County
32073,50,42,131,0,0,0,Wyoming County
32074,50,42,133,0,0,0,York County
32075,61,42,1,116,0,0,Abbottstown borough
32076,61,42,1,2928,0,0,Arendtsville borough
32077,61,42,1,5536,0,0,Bendersville borough
32078,61,42,1,5880,0,0,Berwick township
32079,61,42,1,6296,0,0,Biglerville borough
32080,61,42,1,7560,0,0,Bonneauville borough
32081,61,42,1,10456,0,0,Butler township
32082,61,42,1,11472,0,0,Carroll Valley borough
32083,61,42,1,15632,0,0,Conewago township
32084,61,42,1,17640,0,0,Cumberland township
32085,61,42,1,20792,0,0,East Berlin borough
32086,61,42,1,24560,0,0,Fairfield borough
32087,61,42,1,27320,0,0,Franklin township
32088,61,42,1,27704,0,0,Freedom township
32089,61,42,1,28936,0,0,Germany township
32090,61,42,1,28960,0,0,Gettysburg borough
32091,61,42,1,32144,0,0,Hamilton township
32092,61,42,1,32200,0,0,Hamiltonban township
32093,61,42,1,34424,0,0,Highland township
32094,61,42,1,36424,0,0,Huntington township
32095,61,42,1,41672,0,0,Latimore township
32096,61,42,1,43056,0,0,Liberty township
32097,61,42,1,43944,0,0,Littlestown borough
32098,61,42,1,46376,0,0,McSherrystown borough
32099,61,42,1,48608,0,0,Menallen township
32100,61,42,1,51640,0,0,Mount Joy township
32101,61,42,1,51776,0,0,Mount Pleasant township
32102,61,42,1,53920,0,0,New Oxford borough
32103,61,42,1,57472,0,0,Oxford township
32104,61,42,1,63616,0,0,Reading township
32105,61,42,1,74680,0,0,Straban township
32106,61,42,1,78160,0,0,Tyrone township
32107,61,42,1,78264,0,0,Union township
32108,61,42,1,87136,0,0,York Springs borough
32109,61,42,3,724,0,0,Aleppo township
32110,61,42,3,3320,0,0,Aspinwall borough
32111,61,42,3,3608,0,0,Avalon borough
32112,61,42,3,3928,0,0,Baldwin borough
32113,61,42,3,3932,0,0,Baldwin township
32114,61,42,3,5216,0,0,Bell Acres borough
32115,61,42,3,5312,0,0,Bellevue borough
32116,61,42,3,5504,0,0,Ben Avon borough
32117,61,42,3,5520,0,0,Ben Avon Heights borough
32118,61,42,3,6064,0,0,Bethel Park municipality
32119,61,42,3,7000,0,0,Blawnox borough
32120,61,42,3,7976,0,0,Brackenridge borough
32121,61,42,3,7992,0,0,Braddock borough
32122,61,42,3,8008,0,0,Braddock Hills borough
32123,61,42,3,8064,0,0,Bradford Woods borough
32124,61,42,3,8416,0,0,Brentwood borough
32125,61,42,3,8624,0,0,Bridgeville borough
32126,61,42,3,11336,0,0,Carnegie borough
32127,61,42,3,11680,0,0,Castle Shannon borough
32128,61,42,3,12496,0,0,Chalfant borough
32129,61,42,3,13392,0,0,Cheswick borough
32130,61,42,3,13608,0,0,Churchill borough
32131,61,42,3,13704,0,0,Clairton city
32132,61,42,3,15216,0,0,Collier township
32133,61,42,3,16144,0,0,Coraopolis borough
32134,61,42,3,16848,0,0,Crafton borough
32135,61,42,3,17048,0,0,Crescent township
32136,61,42,3,19576,0,0,Dormont borough
32137,61,42,3,19856,0,0,Dravosburg borough
32138,61,42,3,20432,0,0,Duquesne city
32139,61,42,3,21024,0,0,East Deer township
32140,61,42,3,21444,0,0,East McKeesport borough
32141,61,42,3,21712,0,0,East Pittsburgh borough
32142,61,42,3,22520,0,0,Edgewood borough
32143,61,42,3,22576,0,0,Edgeworth borough
32144,61,42,3,22992,0,0,Elizabeth borough
32145,61,42,3,23000,0,0,Elizabeth township
32146,61,42,3,23616,0,0,Emsworth borough
32147,61,42,3,24160,0,0,Etna borough
32148,61,42,3,25400,0,0,Fawn township
32149,61,42,3,25904,0,0,Findlay township
32150,61,42,3,26592,0,0,Forest Hills borough
32151,61,42,3,26896,0,0,Forward township
32152,61,42,3,27120,0,0,Fox Chapel borough
32153,61,42,3,27552,0,0,Franklin Park borough
32154,61,42,3,27608,0,0,Frazer township
32155,61,42,3,29432,0,0,Glassport borough
32156,61,42,3,29592,0,0,Glenfield borough
32157,61,42,3,29732,0,0,Glen Osborne borough
32158,61,42,3,31256,0,0,Green Tree borough
32159,61,42,3,32328,0,0,Hampton township
32160,61,42,3,32624,0,0,Harmar township
32161,61,42,3,32832,0,0,Harrison township
32162,61,42,3,33312,0,0,Haysville borough
32163,61,42,3,33592,0,0,Heidelberg borough
32164,61,42,3,35424,0,0,Homestead borough
32165,61,42,3,36808,0,0,Indiana township
32166,61,42,3,37000,0,0,Ingram borough
32167,61,42,3,37955,0,0,Jefferson Hills borough
32168,61,42,3,39312,0,0,Kennedy township
32169,61,42,3,39624,0,0,Kilbuck township
32170,61,42,3,42368,0,0,Leet township
32171,61,42,3,42392,0,0,Leetsdale borough
32172,61,42,3,43064,0,0,Liberty borough
32173,61,42,3,43408,0,0,Lincoln borough
32174,61,42,3,45900,0,0,McCandless township
32175,61,42,3,46072,0,0,McDonald borough
32176,61,42,3,46256,0,0,McKeesport city
32177,61,42,3,46264,0,0,McKees Rocks borough
32178,61,42,3,47696,0,0,Marshall township
32179,61,42,3,49920,0,0,Millvale borough
32180,61,42,3,50528,0,0,Monroeville municipality
32181,61,42,3,50784,0,0,Moon township
32182,61,42,3,51696,0,0,Mount Lebanon township
32183,61,42,3,51744,0,0,Mount Oliver borough
32184,61,42,3,52320,0,0,Munhall borough
32185,61,42,3,53136,0,0,Neville township
32186,61,42,3,54816,0,0,North Braddock borough
32187,61,42,3,55016,0,0,North Fayette township
32188,61,42,3,55488,0,0,North Versailles township
32189,61,42,3,55840,0,0,Oakdale borough
32190,61,42,3,56088,0,0,Oakmont borough
32191,61,42,3,56384,0,0,O'Hara township
32192,61,42,3,56392,0,0,Ohio township
32193,61,42,3,59032,0,0,Penn Hills township
32194,61,42,3,59152,0,0,Pennsbury Village borough
32195,61,42,3,60272,0,0,Pine township
32196,61,42,3,60712,0,0,Pitcairn borough
32197,61,42,3,61000,0,0,Pittsburgh city
32198,61,42,3,61328,0,0,Pleasant Hills borough
32199,61,42,3,61536,0,0,Plum borough
32200,61,42,3,62320,0,0,Port Vue borough
32201,61,42,3,63408,0,0,Rankin borough
32202,61,42,3,64240,0,0,Reserve township
32203,61,42,3,64528,0,0,Richland township
32204,61,42,3,65352,0,0,Robinson township
32205,61,42,3,66264,0,0,Ross township
32206,61,42,3,66320,0,0,Rosslyn Farms borough
32207,61,42,3,68388,0,0,Scott township
32208,61,42,3,69376,0,0,Sewickley borough
32209,61,42,3,69400,0,0,Sewickley Heights borough
32210,61,42,3,69416,0,0,Sewickley Hills borough
32211,61,42,3,69584,0,0,Shaler township
32212,61,42,3,69776,0,0,Sharpsburg borough
32213,61,42,3,72160,0,0,South Fayette township
32214,61,42,3,72400,0,0,South Park township
32215,61,42,3,72568,0,0,South Versailles township
32216,61,42,3,72960,0,0,Springdale borough
32217,61,42,3,72968,0,0,Springdale township
32218,61,42,3,74648,0,0,Stowe township
32219,61,42,3,75816,0,0,Swissvale borough
32220,61,42,3,76104,0,0,Tarentum borough
32221,61,42,3,76560,0,0,Thornburg borough
32222,61,42,3,77272,0,0,Trafford borough
32223,61,42,3,77912,0,0,Turtle Creek borough
32224,61,42,3,79274,0,0,Upper St. Clair township
32225,61,42,3,80032,0,0,Verona borough
32226,61,42,3,80040,0,0,Versailles borough
32227,61,42,3,80600,0,0,Wall borough
32228,61,42,3,82800,0,0,West Deer township
32229,61,42,3,82848,0,0,West Elizabeth borough
32230,61,42,3,83200,0,0,West Homestead borough
32231,61,42,3,83512,0,0,West Mifflin borough
32232,61,42,3,84144,0,0,West View borough
32233,61,42,3,84440,0,0,Whitaker borough
32234,61,42,3,84512,0,0,Whitehall borough
32235,61,42,3,84704,0,0,White Oak borough
32236,61,42,3,85184,0,0,Wilkins township
32237,61,42,3,85188,0,0,Wilkinsburg borough
32238,61,42,3,85496,0,0,Wilmerding borough
32239,61,42,5,2720,0,0,Apollo borough
32240,61,42,5,2752,0,0,Applewold borough
32241,61,42,5,3480,0,0,Atwood borough
32242,61,42,5,5992,0,0,Bethel township
32243,61,42,5,7416,0,0,Boggs township
32244,61,42,5,8152,0,0,Bradys Bend township
32245,61,42,5,10344,0,0,Burrell township
32246,61,42,5,10680,0,0,Cadogan township
32247,61,42,5,16728,0,0,Cowanshannock township
32248,61,42,5,18400,0,0,Dayton borough
32249,61,42,5,21160,0,0,East Franklin township
32250,61,42,5,22832,0,0,Elderton borough
32251,61,42,5,26512,0,0,Ford City borough
32252,61,42,5,26520,0,0,Ford Cliff borough
32253,61,42,5,27784,0,0,Freeport borough
32254,61,42,5,29184,0,0,Gilpin township
32255,61,42,5,35936,0,0,Hovey township
32256,61,42,5,39968,0,0,Kiskiminetas township
32257,61,42,5,40040,0,0,Kittanning borough
32258,61,42,5,40056,0,0,Kittanning township
32259,61,42,5,42280,0,0,Leechburg borough
32260,61,42,5,46456,0,0,Madison township
32261,61,42,5,46632,0,0,Mahoning township
32262,61,42,5,46976,0,0,Manor township
32263,61,42,5,47064,0,0,Manorville borough
32264,61,42,5,54728,0,0,North Apollo borough
32265,61,42,5,54856,0,0,North Buffalo township
32266,61,42,5,57976,0,0,Parker city
32267,61,42,5,58160,0,0,Parks township
32268,61,42,5,59440,0,0,Perry township
32269,61,42,5,60280,0,0,Pine township
32270,61,42,5,61576,0,0,Plumcreek township
32271,61,42,5,63560,0,0,Rayburn township
32272,61,42,5,63712,0,0,Redbank township
32273,61,42,5,66720,0,0,Rural Valley borough
32274,61,42,5,71968,0,0,South Bend township
32275,61,42,5,71976,0,0,South Bethlehem borough
32276,61,42,5,72000,0,0,South Buffalo township
32277,61,42,5,74992,0,0,Sugarcreek township
32278,61,42,5,79528,0,0,Valley township
32279,61,42,5,81176,0,0,Washington township
32280,61,42,5,81720,0,0,Wayne township
32281,61,42,5,83024,0,0,West Franklin township
32282,61,42,5,83248,0,0,West Kittanning borough
32283,61,42,5,86560,0,0,Worthington borough
32284,61,42,7,820,0,0,Aliquippa city
32285,61,42,7,2288,0,0,Ambridge borough
32286,61,42,7,3736,0,0,Baden borough
32287,61,42,7,4688,0,0,Beaver borough
32288,61,42,7,4792,0,0,Beaver Falls city
32289,61,42,7,6240,0,0,Big Beaver borough
32290,61,42,7,8632,0,0,Bridgewater borough
32291,61,42,7,8680,0,0,Brighton township
32292,61,42,7,12016,0,0,Center township
32293,61,42,7,13488,0,0,Chippewa township
32294,61,42,7,15872,0,0,Conway borough
32295,61,42,7,18192,0,0,Darlington borough
32296,61,42,7,18200,0,0,Darlington township
32297,61,42,7,18264,0,0,Daugherty township
32298,61,42,7,21752,0,0,East Rochester borough
32299,61,42,7,21968,0,0,Eastvale borough
32300,61,42,7,22264,0,0,Economy borough
32301,61,42,7,23304,0,0,Ellwood City borough
32302,61,42,7,25152,0,0,Fallston borough
32303,61,42,7,27312,0,0,Frankfort Springs borough
32304,61,42,7,27336,0,0,Franklin township
32305,61,42,7,27712,0,0,Freedom borough
32306,61,42,7,28824,0,0,Georgetown borough
32307,61,42,7,29392,0,0,Glasgow borough
32308,61,42,7,30920,0,0,Greene township
32309,61,42,7,32392,0,0,Hanover township
32310,61,42,7,32680,0,0,Harmony township
32311,61,42,7,35488,0,0,Homewood borough
32312,61,42,7,35576,0,0,Hookstown borough
32313,61,42,7,35640,0,0,Hopewell township
32314,61,42,7,36776,0,0,Independence township
32315,61,42,7,36944,0,0,Industry borough
32316,61,42,7,40400,0,0,Koppel borough
32317,61,42,7,47432,0,0,Marion township
32318,61,42,7,49184,0,0,Midland borough
32319,61,42,7,50320,0,0,Monaca borough
32320,61,42,7,53288,0,0,New Brighton borough
32321,61,42,7,53592,0,0,New Galilee borough
32322,61,42,7,54072,0,0,New Sewickley township
32323,61,42,7,55400,0,0,North Sewickley township
32324,61,42,7,56432,0,0,Ohioville borough
32325,61,42,7,58375,0,0,Patterson township
32326,61,42,7,58384,0,0,Patterson Heights borough
32327,61,42,7,62352,0,0,Potter township
32328,61,42,7,62888,0,0,Pulaski township
32329,61,42,7,63224,0,0,Raccoon township
32330,61,42,7,65392,0,0,Rochester borough
32331,61,42,7,65400,0,0,Rochester township
32332,61,42,7,70376,0,0,Shippingport borough
32333,61,42,7,71952,0,0,South Beaver township
32334,61,42,7,72216,0,0,South Heights borough
32335,61,42,7,79856,0,0,Vanport township
32336,61,42,7,83472,0,0,West Mayfield borough
32337,61,42,7,84444,0,0,White township
32338,61,42,9,4944,0,0,Bedford borough
32339,61,42,9,4952,0,0,Bedford township
32340,61,42,9,7024,0,0,Bloomfield township
32341,61,42,9,8880,0,0,Broad Top township
32342,61,42,9,14584,0,0,Coaldale borough
32343,61,42,9,15032,0,0,Colerain township
32344,61,42,9,17664,0,0,Cumberland Valley township
32345,61,42,9,21736,0,0,East Providence township
32346,61,42,9,21788,0,0,East St. Clair township
32347,61,42,9,24304,0,0,Everett borough
32348,61,42,9,32840,0,0,Harrison township
32349,61,42,9,35648,0,0,Hopewell borough
32350,61,42,9,35656,0,0,Hopewell township
32351,61,42,9,36640,0,0,Hyndman borough
32352,61,42,9,38576,0,0,Juniata township
32353,61,42,9,39658,0,0,Kimmel township
32354,61,42,9,39720,0,0,King township
32355,61,42,9,43072,0,0,Liberty township
32356,61,42,9,43416,0,0,Lincoln township
32357,61,42,9,44448,0,0,Londonderry township
32358,61,42,9,46928,0,0,Mann township
32359,61,42,9,46944,0,0,Manns Choice borough
32360,61,42,9,50424,0,0,Monroe township
32361,61,42,9,52648,0,0,Napier township
32362,61,42,9,53928,0,0,New Paris borough
32363,61,42,9,58492,0,0,Pavia township
32364,61,42,9,61496,0,0,Pleasantville borough
32365,61,42,9,63312,0,0,Rainsburg borough
32366,61,42,9,67256,0,0,St. Clairsville borough
32367,61,42,9,68072,0,0,Saxton borough
32368,61,42,9,68152,0,0,Schellsburg borough
32369,61,42,9,71544,0,0,Snake Spring township
32370,61,42,9,71888,0,0,Southampton township
32371,61,42,9,72656,0,0,South Woodbury township
32372,61,42,9,83920,0,0,West Providence township
32373,61,42,9,83972,0,0,West St. Clair township
32374,61,42,9,86128,0,0,Woodbury borough
32375,61,42,9,86136,0,0,Woodbury township
32376,61,42,11,364,0,0,Adamstown borough
32377,61,42,11,588,0,0,Albany township
32378,61,42,11,2120,0,0,Alsace township
32379,61,42,11,2328,0,0,Amity township
32380,61,42,11,3984,0,0,Bally borough
32381,61,42,11,4896,0,0,Bechtelsville borough
32382,61,42,11,5816,0,0,Bern township
32383,61,42,11,5848,0,0,Bernville borough
32384,61,42,11,6008,0,0,Bethel township
32385,61,42,11,6504,0,0,Birdsboro borough
32386,61,42,11,7960,0,0,Boyertown borough
32387,61,42,11,8344,0,0,Brecknock township
32388,61,42,11,10696,0,0,Caernarvon township
32389,61,42,11,12104,0,0,Centerport borough
32390,61,42,11,12344,0,0,Centre township
32391,61,42,11,14984,0,0,Colebrookdale township
32392,61,42,11,17720,0,0,Cumru township
32393,61,42,11,19312,0,0,District township
32394,61,42,11,19664,0,0,Douglass township
32395,61,42,11,20680,0,0,Earl township
32396,61,42,11,24384,0,0,Exeter township
32397,61,42,11,26280,0,0,Fleetwood borough
32398,61,42,11,31352,0,0,Greenwich township
32399,61,42,11,32120,0,0,Hamburg borough
32400,61,42,11,33600,0,0,Heidelberg township
32401,61,42,11,34016,0,0,Hereford township
32402,61,42,11,37824,0,0,Jefferson township
32403,61,42,11,39256,0,0,Kenhorst borough
32404,61,42,11,40656,0,0,Kutztown borough
32405,61,42,11,41768,0,0,Laureldale borough
32406,61,42,11,42352,0,0,Leesport borough
32407,61,42,11,42688,0,0,Lenhartsville borough
32408,61,42,11,44584,0,0,Longswamp township
32409,61,42,11,44840,0,0,Lower Alsace township
32410,61,42,11,44928,0,0,Lower Heidelberg township
32411,61,42,11,45752,0,0,Lyons borough
32412,61,42,11,46680,0,0,Maidencreek township
32413,61,42,11,47440,0,0,Marion township
32414,61,42,11,48128,0,0,Maxatawny township
32415,61,42,11,50272,0,0,Mohnton borough
32416,61,42,11,51760,0,0,Mount Penn borough
32417,61,42,11,52200,0,0,Muhlenberg township
32418,61,42,11,53916,0,0,New Morgan borough
32419,61,42,11,55088,0,0,North Heidelberg township
32420,61,42,11,56672,0,0,Oley township
32421,61,42,11,56856,0,0,Ontelaunee township
32422,61,42,11,58784,0,0,Penn township
32423,61,42,11,59448,0,0,Perry township
32424,61,42,11,60176,0,0,Pike township
32425,61,42,11,63624,0,0,Reading city
32426,61,42,11,64592,0,0,Richmond township
32427,61,42,11,65320,0,0,Robeson township
32428,61,42,11,65336,0,0,Robesonia borough
32429,61,42,11,65544,0,0,Rockland township
32430,61,42,11,66728,0,0,Ruscombmanor township
32431,61,42,11,67304,0,0,St. Lawrence borough
32432,61,42,11,70248,0,0,Shillington borough
32433,61,42,11,70464,0,0,Shoemakersville borough
32434,61,42,11,70880,0,0,Sinking Spring borough
32435,61,42,11,72208,0,0,South Heidelberg township
32436,61,42,11,72824,0,0,Spring township
32437,61,42,11,74744,0,0,Strausstown borough
32438,61,42,11,76712,0,0,Tilden township
32439,61,42,11,77104,0,0,Topton borough
32440,61,42,11,77752,0,0,Tulpehocken township
32441,61,42,11,78280,0,0,Union township
32442,61,42,11,78752,0,0,Upper Bern township
32443,61,42,11,79328,0,0,Upper Tulpehocken township
32444,61,42,11,81184,0,0,Washington township
32445,61,42,11,82296,0,0,Wernersville borough
32446,61,42,11,83928,0,0,West Reading borough
32447,61,42,11,85720,0,0,Windsor township
32448,61,42,11,86056,0,0,Womelsdorf borough
32449,61,42,11,86880,0,0,Wyomissing borough
32450,61,42,13,852,0,0,Allegheny township
32451,61,42,13,2184,0,0,Altoona city
32452,61,42,13,2680,0,0,Antis township
32453,61,42,13,5384,0,0,Bellwood borough
32454,61,42,13,6872,0,0,Blair township
32455,61,42,13,11760,0,0,Catharine township
32456,61,42,13,20248,0,0,Duncansville borough
32457,61,42,13,27600,0,0,Frankstown township
32458,61,42,13,27720,0,0,Freedom township
32459,61,42,13,31000,0,0,Greenfield township
32460,61,42,13,35224,0,0,Hollidaysburg borough
32461,61,42,13,36496,0,0,Huston township
32462,61,42,13,38592,0,0,Juniata township
32463,61,42,13,44328,0,0,Logan township
32464,61,42,13,47872,0,0,Martinsburg borough
32465,61,42,13,54024,0,0,Newry borough
32466,61,42,13,55592,0,0,North Woodbury township
32467,61,42,13,65256,0,0,Roaring Spring borough
32468,61,42,13,71624,0,0,Snyder township
32469,61,42,13,76160,0,0,Taylor township
32470,61,42,13,77808,0,0,Tunnelhill borough
32471,61,42,13,78168,0,0,Tyrone borough
32472,61,42,13,78176,0,0,Tyrone township
32473,61,42,13,85272,0,0,Williamsburg borough
32474,61,42,13,86144,0,0,Woodbury township
32475,61,42,15,572,0,0,Alba borough
32476,61,42,15,596,0,0,Albany township
32477,61,42,15,3056,0,0,Armenia township
32478,61,42,15,3360,0,0,Asylum township
32479,61,42,15,3392,0,0,Athens borough
32480,61,42,15,3400,0,0,Athens township
32481,61,42,15,10240,0,0,Burlington borough
32482,61,42,15,10248,0,0,Burlington township
32483,61,42,15,11160,0,0,Canton borough
32484,61,42,15,11168,0,0,Canton township
32485,61,42,15,15376,0,0,Columbia township
32486,61,42,15,27344,0,0,Franklin township
32487,61,42,15,30464,0,0,Granville township
32488,61,42,15,34088,0,0,Herrick township
32489,61,42,15,42824,0,0,Le Raysville borough
32490,61,42,15,42856,0,0,Leroy township
32491,61,42,15,43792,0,0,Litchfield township
32492,61,42,15,50432,0,0,Monroe borough
32493,61,42,15,50440,0,0,Monroe township
32494,61,42,15,53152,0,0,New Albany borough
32495,61,42,15,55448,0,0,North Towanda township
32496,61,42,15,57176,0,0,Orwell township
32497,61,42,15,57448,0,0,Overton township
32498,61,42,15,60184,0,0,Pike township
32499,61,42,15,64696,0,0,Ridgebury township
32500,61,42,15,65944,0,0,Rome borough
32501,61,42,15,65952,0,0,Rome township
32502,61,42,15,68096,0,0,Sayre borough
32503,61,42,15,70208,0,0,Sheshequin township
32504,61,42,15,71312,0,0,Smithfield township
32505,61,42,15,72096,0,0,South Creek township
32506,61,42,15,72592,0,0,South Waverly borough
32507,61,42,15,73008,0,0,Springfield township
32508,61,42,15,73632,0,0,Standing Stone township
32509,61,42,15,74032,0,0,Stevens township
32510,61,42,15,75944,0,0,Sylvania borough
32511,61,42,15,76408,0,0,Terry township
32512,61,42,15,77168,0,0,Towanda borough
32513,61,42,15,77176,0,0,Towanda township
32514,61,42,15,77584,0,0,Troy borough
32515,61,42,15,77592,0,0,Troy township
32516,61,42,15,77936,0,0,Tuscarora township
32517,61,42,15,78232,0,0,Ulster township
32518,61,42,15,80984,0,0,Warren township
32519,61,42,15,82144,0,0,Wells township
32520,61,42,15,82656,0,0,West Burlington township
32521,61,42,15,85544,0,0,Wilmot township
32522,61,42,15,85672,0,0,Windham township
32523,61,42,15,86656,0,0,Wyalusing borough
32524,61,42,15,86664,0,0,Wyalusing township
32525,61,42,15,86912,0,0,Wysox township
32526,61,42,17,4976,0,0,Bedminster township
32527,61,42,17,5616,0,0,Bensalem township
32528,61,42,17,8592,0,0,Bridgeton township
32529,61,42,17,8760,0,0,Bristol borough
32530,61,42,17,8768,0,0,Bristol township
32531,61,42,17,9816,0,0,Buckingham township
32532,61,42,17,12504,0,0,Chalfont borough
32533,61,42,17,19784,0,0,Doylestown borough
32534,61,42,17,19792,0,0,Doylestown township
32535,61,42,17,20104,0,0,Dublin borough
32536,61,42,17,20480,0,0,Durham township
32537,61,42,17,21760,0,0,East Rockhill township
32538,61,42,17,25112,0,0,Falls township
32539,61,42,17,33224,0,0,Haycock township
32540,61,42,17,34952,0,0,Hilltown township
32541,61,42,17,36192,0,0,Hulmeville borough
32542,61,42,17,37304,0,0,Ivyland borough
32543,61,42,17,41392,0,0,Langhorne borough
32544,61,42,17,41416,0,0,Langhorne Manor borough
32545,61,42,17,44968,0,0,Lower Makefield township
32546,61,42,17,45112,0,0,Lower Southampton township
32547,61,42,17,49120,0,0,Middletown township
32548,61,42,17,49384,0,0,Milford township
32549,61,42,17,51144,0,0,Morrisville borough
32550,61,42,17,53296,0,0,New Britain borough
32551,61,42,17,53304,0,0,New Britain township
32552,61,42,17,53712,0,0,New Hope borough
32553,61,42,17,54184,0,0,Newtown borough
32554,61,42,17,54192,0,0,Newtown township
32555,61,42,17,54576,0,0,Nockamixon township
32556,61,42,17,54688,0,0,Northampton township
32557,61,42,17,58936,0,0,Penndel borough
32558,61,42,17,59384,0,0,Perkasie borough
32559,61,42,17,61616,0,0,Plumstead township
32560,61,42,17,63048,0,0,Quakertown borough
32561,61,42,17,64536,0,0,Richland township
32562,61,42,17,64584,0,0,Richlandtown borough
32563,61,42,17,64856,0,0,Riegelsville borough
32564,61,42,17,69248,0,0,Sellersville borough
32565,61,42,17,70744,0,0,Silverdale borough
32566,61,42,17,71752,0,0,Solebury township
32567,61,42,17,73016,0,0,Springfield township
32568,61,42,17,76304,0,0,Telford borough
32569,61,42,17,76784,0,0,Tinicum township
32570,61,42,17,77704,0,0,Trumbauersville borough
32571,61,42,17,77744,0,0,Tullytown borough
32572,61,42,17,79128,0,0,Upper Makefield township
32573,61,42,17,79296,0,0,Upper Southampton township
32574,61,42,17,80952,0,0,Warminster township
32575,61,42,17,81048,0,0,Warrington township
32576,61,42,17,81144,0,0,Warwick township
32577,61,42,17,83960,0,0,West Rockhill township
32578,61,42,17,86624,0,0,Wrightstown township
32579,61,42,17,86920,0,0,Yardley borough
32580,61,42,19,300,0,0,Adams township
32581,61,42,19,860,0,0,Allegheny township
32582,61,42,19,8096,0,0,Brady township
32583,61,42,19,9528,0,0,Bruin borough
32584,61,42,19,10000,0,0,Buffalo township
32585,61,42,19,10464,0,0,Butler city
32586,61,42,19,10472,0,0,Butler township
32587,61,42,19,10800,0,0,Callery borough
32588,61,42,19,12024,0,0,Center township
32589,61,42,19,12992,0,0,Cherry township
32590,61,42,19,13152,0,0,Cherry Valley borough
32591,61,42,19,13440,0,0,Chicora borough
32592,61,42,19,13936,0,0,Clay township
32593,61,42,19,14048,0,0,Clearfield township
32594,61,42,19,14320,0,0,Clinton township
32595,61,42,19,15480,0,0,Concord township
32596,61,42,19,15808,0,0,Connoquenessing borough
32597,61,42,19,15816,0,0,Connoquenessing township
32598,61,42,19,16920,0,0,Cranberry township
32599,61,42,19,19456,0,0,Donegal township
32600,61,42,19,20904,0,0,East Butler borough
32601,61,42,19,22128,0,0,Eau Claire borough
32602,61,42,19,24248,0,0,Evans City borough
32603,61,42,19,24832,0,0,Fairview borough
32604,61,42,19,24840,0,0,Fairview township
32605,61,42,19,26904,0,0,Forward township
32606,61,42,19,27352,0,0,Franklin township
32607,61,42,19,32688,0,0,Harmony borough
32608,61,42,19,32896,0,0,Harrisville borough
32609,61,42,19,37344,0,0,Jackson township
32610,61,42,19,37848,0,0,Jefferson township
32611,61,42,19,38768,0,0,Karns City borough
32612,61,42,19,41208,0,0,Lancaster township
